LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOT_TIME,MACHINE_INSTANCE
5921902,S54620RGYR1-G2,3.5X3.5       ,RGY300       ,     15107,      9.75,5921902.2100,2100,1,        11.18,          8,      7.12,                   ,10/09/2015 02:06:09,
5921910,S54620RGYR1-G2,3.5X3.5       ,RGY300       ,     15085,      9.75,5921910.2100,2100,1,        11.18,          8,      7.12,                   ,10/09/2015 02:06:09,
5928792,A8001DRBR2-G2K,3X3           ,DRB300       ,      6911,      9.65,5928792.2100,2100,1,        13.32,       8.25,      5.12,                   ,10/09/2015 02:06:09,
5928831,7A8300RGWR-G2K,5X5           ,RGW300       ,      7917,      9.65,5928831.2100,2100,1,        13.32,       8.25,      5.12,                   ,10/09/2015 02:06:09,
5925471,S54620RGYR1-G2,3.5X3.5       ,RGY300       ,      7510,      8.75,5925471.2100,2100,1,        11.18,          8,      6.12,                   ,10/09/2015 02:06:09,
5925462,S54620RGYR1-G2,3.5X3.5       ,RGY300       ,      9373,      8.75,5925462.2100,2100,1,        11.18,          8,      6.12,                   ,10/09/2015 02:06:09,
5928879,S54620RGYR1-G2,3.5X3.5       ,RGY300       ,      7551,      7.75,5928879.2100,2100,1,        11.18,          8,      5.12,                   ,10/09/2015 02:06:09,
5914738,Q24296MRGER-G2,4X4           ,RGE300       ,     10026,       7.6,5914738.2100,2100,1,         7.25,       8.25,      9.15,                   ,10/09/2015 02:06:09,
5914732,Q24296MRGER-G2,4X4           ,RGE300       ,     10037,       7.6,5914732.2100,2100,1,         7.25,       8.25,      9.15,                   ,10/09/2015 02:06:09,
5918239,Q24296MRGER-G2,4X4           ,RGE300       ,     10058,       6.6,5918239.2100,2100,1,         7.25,       8.25,      8.15,                   ,10/09/2015 02:06:09,
5918232,Q24296MRGER-G2,4X4           ,RGE300       ,     10064,       6.6,5918232.2100,2100,1,         7.25,       8.25,      8.15,                   ,10/09/2015 02:06:09,
5923115,Q24296MRGER-G2,4X4           ,RGE300       ,      7284,      5.23,5923115.2100,2100,1,         7.25,       8.25,      6.78,                   ,10/09/2015 02:06:09,
5929060,24296MRGER-G2Y,4X4           ,RGE300LLF    ,     10021,         1,5929060.2100,2100,1,            0,       7.85,      5.12,                   ,10/09/2015 02:06:09,
5929063,24296MRGER-G2Y,4X4           ,RGE300LLF    ,      5010,         1,5929063.2100,2100,1,            0,       7.85,      5.12,                   ,10/09/2015 02:06:09,
5929051,24296MRGER-G2Y,4X4           ,RGE300LLF    ,      9997,         1,5929051.2100,2100,1,            0,       7.85,      5.12,                   ,10/09/2015 02:06:09,
5904667,BQ25890RTWR-G2,4X4           ,RTWST300     ,     10017,     18.38,5904667.2000,2000,1,        15.68,       8.82,     12.07,                   ,10/09/2015 02:06:09,
5908350,BQ25890RTWR-G2,4X4           ,RTWST300     ,      8831,     17.25,5908350.2000,2000,1,        15.68,       8.82,     10.93,                   ,10/09/2015 02:06:09,
5908333,BQ25892RTWR-G2,4X4           ,RTWST300     ,      9996,     17.25,5908333.2000,2000,1,        15.68,       8.82,     10.93,                   ,10/09/2015 02:06:09,
5908343,BQ25890RTWR-G2,4X4           ,RTWST300     ,     10070,     17.25,5908343.2000,2000,1,        15.68,       8.82,     10.93,                   ,10/09/2015 02:06:09,
