LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOOT_TIME,MACHINE_INSTANCE,PKG_size,FLOW
5816375,7A8300RGRR-G2K,RGR300ST     ,20,15109,1789.00,5816375,4410,1,14.92,12.61,16.13,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5818227,7A8300RGRR-G2K,RGR300ST     ,20,15058,1725.00,5818227,4410,1,14.92,12.61,15.48,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5818226,7A8300RGRR-G2K,RGR300ST     ,20,15080,1725.00,5818226,4410,1,14.92,12.61,15.48,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5818228,7A8300RGRR-G2K,RGR300ST     ,20,15099,1725.00,5818228,4410,1,14.92,12.61,15.48,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5818230,7A8300RGRR-G2K,RGR300ST     ,20,14699,1725.00,5818230,4410,1,14.92,12.61,15.48,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5818224,7A8300RGRR-G2K,RGR300ST     ,20,15106,1725.00,5818224,4410,1,14.92,12.61,15.48,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5822168,7A8300RGRR-G2K,RGR300ST     ,20,15072,1614.00,5822168,4410,1,14.92,12.61,14.38,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5822162,7A8300RGRR-G2K,RGR300ST     ,20,15113,1614.00,5822162,4410,1,14.92,12.61,14.38,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5822169,7A8300RGRR-G2K,RGR300ST     ,20,15071,1614.00,5822169,4410,1,14.92,12.61,14.38,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5822163,7A8300RGRR-G2K,RGR300ST     ,20,15110,1614.00,5822163,4410,1,14.92,12.61,14.38,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5822172,7A8300RGRR-G2K,RGR300ST     ,20,7550,1614.00,5822172,4410,1,14.92,12.61,14.38,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5822170,7A8300RGRR-G2K,RGR300ST     ,20,15110,1614.00,5822170,4410,1,14.92,12.61,14.38,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5822165,7A8300RGRR-G2K,RGR300ST     ,20,15113,1614.00,5822165,4410,1,14.92,12.61,14.38,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5825218,7A8300RGRR-G2K,RGR300ST     ,20,15047,1520.00,5825218,4410,1,14.92,12.61,13.43,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5825214,7A8300RGRR-G2K,RGR300ST     ,20,15049,1520.00,5825214,4410,1,14.92,12.61,13.43,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5825211,7A8300RGRR-G2K,RGR300ST     ,20,15107,1520.00,5825211,4410,1,14.92,12.61,13.43,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5825217,7A8300RGRR-G2K,RGR300ST     ,20,15116,1520.00,5825217,4410,1,14.92,12.61,13.43,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5825219,7A8300RGRR-G2K,RGR300ST     ,20,15097,1520.00,5825219,4410,1,14.92,12.61,13.43,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5825216,7A8300RGRR-G2K,RGR300ST     ,20,15102,1520.00,5825216,4410,1,14.92,12.61,13.43,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5825215,7A8300RGRR-G2K,RGR300ST     ,20,15117,1520.00,5825215,4410,1,14.92,12.61,13.43,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5815078,S62736RGYR-G2K,RGY300       ,14,13285,1646.00,5815078,4410,1,12.94,12.41,16.47,9/16/2015 8:34,9/16/2015 10:06,CLFTEA61,3.5X3.5,STD
5818179,S62736RGYR-G2K,RGY300       ,14,7429,1550.00,5818179,4410,1,12.97,12.41,15.49,                   ,9/16/2015 10:06,,3.5X3.5,STD
5824078,S62736RGYR-G2K,RGY300       ,14,15030,1379.00,5824078,4410,1,12.97,12.41,13.78,                   ,9/16/2015 10:06,,3.5X3.5,STD
5824079,S62736RGYR-G2K,RGY300       ,14,15021,1379.00,5824079,4410,1,12.97,12.41,13.78,                   ,9/16/2015 10:06,,3.5X3.5,STD
5824080,S62736RGYR-G2K,RGY300       ,14,15013,1379.00,5824080,4410,1,12.97,12.41,13.78,                   ,9/16/2015 10:06,,3.5X3.5,STD
5824076,S62736RGYR-G2K,RGY300       ,14,15102,1379.00,5824076,4410,1,12.97,12.41,13.78,                   ,9/16/2015 10:06,,3.5X3.5,STD
5824082,S62736RGYR-G2K,RGY300       ,14,13889,1379.00,5824082,4410,1,12.97,12.41,13.78,                   ,9/16/2015 10:06,,3.5X3.5,STD
5824081,S62736RGYR-G2K,RGY300       ,14,15072,1379.00,5824081,4410,1,12.97,12.41,13.78,                   ,9/16/2015 10:06,,3.5X3.5,STD
5834913,S54620RGYR1-G2,RGY300       ,14,15083,1102.00,5834913,4410,1,11.38,10.26,10.45,9/16/2015 3:43,9/16/2015 10:06,CLFTEA17,3.5X3.5,STD
5837764,S54620RGYR1-G2,RGY300       ,14,15106,1000.00,5837764,4410,1,11.38,10.26,9.43,                   ,9/16/2015 10:06,,3.5X3.5,STD
5837763,S54620RGYR1-G2,RGY300       ,14,15086,1000.00,5837763,4410,1,11.38,10.26,9.43,                   ,9/16/2015 10:06,,3.5X3.5,STD
5837771,S54620RGYR1-G2,RGY300       ,14,7550,1000.00,5837771,4410,1,11.38,10.26,9.43,                   ,9/16/2015 10:06,,3.5X3.5,STD
5837762,S54620RGYR1-G2,RGY300       ,14,15098,1000.00,5837762,4410,1,11.38,10.26,9.43,                   ,9/16/2015 10:06,,3.5X3.5,STD
5841131,S54620RGYR1-G2,RGY300       ,14,15110,952.00,5841131,4410,1,11.95,10.26,8.38,9/16/2015 6:52,9/16/2015 10:06,CLFTEA2,3.5X3.5,STD
5841124,S54620RGYR1-G2,RGY300       ,14,15066,952.00,5841124,4410,1,11.95,10.26,8.38,                   ,9/16/2015 10:06,,3.5X3.5,STD
5823318,50842A0RSKR-G2,RSK300       ,64,2969,1498.00,5823318,4410,1,13.46,12.01,14.07,                   ,9/16/2015 10:06,,8X8,STD
5838153,PS53317RGBR-G2,RGB300       ,20,7182,929.00,5838153,4410,1,13.06,12.51,9.29,                   ,9/16/2015 10:06,,4.0X3.5,STD
5841980,PS53317RGBR-G2,RGB300       ,20,7192,826.00,5841980,4410,1,13.2,12.51,8.11,                   ,9/16/2015 10:06,,4.0X3.5,STD
5841989,PS53317RGBR-G2,RGB300       ,20,3574,826.00,5841989,4410,1,13.2,12.51,8.11,9/16/2015 7:45,9/16/2015 10:06,CLFTEA63,4.0X3.5,STD
5841988,PS53317RGBR-G2,RGB300       ,20,5623,826.00,5841988,4410,1,13.2,12.51,8.11,                   ,9/16/2015 10:06,,4.0X3.5,STD
5841985,PS53317RGBR-G2,RGB300       ,20,7151,826.00,5841985,4410,1,13.2,12.51,8.11,                   ,9/16/2015 10:06,,4.0X3.5,STD
5841982,PS53317RGBR-G2,RGB300       ,20,7105,826.00,5841982,4410,1,13.2,12.51,8.11,                   ,9/16/2015 10:06,,4.0X3.5,STD
5841987,PS53317RGBR-G2,RGB300       ,20,7184,826.00,5841987,4410,1,13.2,12.51,8.11,                   ,9/16/2015 10:06,,4.0X3.5,STD
5849210,PS53317RGBR-G2,RGB300       ,20,3581,618.00,5849210,4410,1,13.2,12.51,6.04,                   ,9/16/2015 10:06,,4.0X3.5,STD
5778841,1622IDRCT-URR&,DRC          ,10,5034,2874.00,5778841,4410,1,5.46,4.1,27.92,                   ,9/16/2015 10:06,,3X3,STD
5828496,S54328DRCR-G2Y,DRC          ,10,13665,1248.00,5828496,4410,1,12.97,12.41,12.47,                   ,9/16/2015 10:06,,3X3,STD
5828950,S54335ADRCR-G2,DRC          ,10,13816,1240.00,5828950,4410,1,12.97,12.41,12.38,                   ,9/16/2015 10:06,,3X3,STD
5828951,S54335ADRCR-G2,DRC          ,10,11589,1240.00,5828951,4410,1,12.97,12.41,12.38,                   ,9/16/2015 10:06,,3X3,STD
5828948,S54335ADRCR-G2,DRC          ,10,13776,1240.00,5828948,4410,1,12.97,12.41,12.38,9/16/2015 2:23,9/16/2015 10:06,CLFTEA50,3X3,STD
5832157,S54335ADRCR-G2,DRC          ,10,13759,1140.00,5832157,4410,1,12.97,12.41,11.38,                   ,9/16/2015 10:06,,3X3,STD
5832167,S54335ADRCR-G2,DRC          ,10,13805,1140.00,5832167,4410,1,12.97,12.41,11.38,                   ,9/16/2015 10:06,,3X3,STD
5832169,S54335ADRCR-G2,DRC          ,10,7502,1140.00,5832169,4410,1,12.97,12.41,11.38,                   ,9/16/2015 10:06,,3X3,STD
5832162,S54335ADRCR-G2,DRC          ,10,13811,1140.00,5832162,4410,1,12.97,12.41,11.38,                   ,9/16/2015 10:06,,3X3,STD
5832165,S54335ADRCR-G2,DRC          ,10,13786,1140.00,5832165,4410,1,12.97,12.41,11.38,                   ,9/16/2015 10:06,,3X3,STD
5832166,S54335ADRCR-G2,DRC          ,10,13813,1140.00,5832166,4410,1,12.97,12.41,11.38,                   ,9/16/2015 10:06,,3X3,STD
5832164,S54335ADRCR-G2,DRC          ,10,13800,1140.00,5832164,4410,1,12.97,12.41,11.38,                   ,9/16/2015 10:06,,3X3,STD
5832163,S54335ADRCR-G2,DRC          ,10,13806,1140.00,5832163,4410,1,12.97,12.41,11.38,                   ,9/16/2015 10:06,,3X3,STD
5832168,S54335ADRCR-G2,DRC          ,10,13812,1140.00,5832168,4410,1,12.97,12.41,11.38,                   ,9/16/2015 10:06,,3X3,STD
5841248,2592ZADRCR-G2K,DRC          ,10,6830,849.00,5841248,4410,1,13.1,12.41,8.35,                   ,9/16/2015 10:06,,3X3,STD
5841243,2592ZADRCR-G2K,DRC          ,10,13810,849.00,5841243,4410,1,13.1,12.41,8.35,                   ,9/16/2015 10:06,,3X3,STD
5843406,PS54227DRCR-LY,DRC          ,10,9892,794.00,5843406,4410,1,12.93,12.19,7.74,                   ,9/16/2015 10:06,,3X3,STD
5843407,PS54227DRCR-LY,DRC          ,10,6896,794.00,5843407,4410,1,12.93,12.19,7.74,                   ,9/16/2015 10:06,,3X3,STD
5843411,PS54228DRCR-LY,DRC          ,10,6897,794.00,5843411,4410,1,12.93,12.19,7.74,                   ,9/16/2015 10:06,,3X3,STD
5846677,2592ZADRCR-G2K,DRC          ,10,6822,695.00,5846677,4410,1,13.1,12.41,6.81,                   ,9/16/2015 10:06,,3X3,STD
5783422,PS65154RSLR-G2,RSL300       ,48,2292,2833.00,5783422,4410,1,14.65,11.91,26.14,                   ,9/16/2015 10:06,,6X6,STD
5839852,202027CRSLR-G2,RSL300       ,48,5180,1384.00,5839852,4410,1,13.49,7.91,8.8,                   ,9/16/2015 10:06,,6X6,STD
5839854,202027CRSLR-G2,RSL300       ,48,5159,984.00,5839854,4410,1,13.49,11.91,8.8,                   ,9/16/2015 10:06,,6X6,STD
5840833,202027LRSLR-G2,RSL300       ,48,5176,949.00,5840833,4410,1,13.49,11.91,8.46,                   ,9/16/2015 10:06,,6X6,STD
5840824,202027LRSLR-G2,RSL300       ,48,5160,949.00,5840824,4410,1,13.49,11.91,8.46,                   ,9/16/2015 10:06,,6X6,STD
5840827,202027LRSLR-G2,RSL300       ,48,5176,949.00,5840827,4410,1,13.49,11.91,8.46,                   ,9/16/2015 10:06,,6X6,STD
5827137,PS65148CRHBR-U,RHB          ,32,6722,1369.00,5827137,4410,1,5.44,4.1,12.89,                   ,9/16/2015 10:06,,5X5,STD
5830595,PS65148CRHBR-U,RHB          ,32,6384,1262.00,5830595,4410,1,5.44,4.1,11.82,                   ,9/16/2015 10:06,,5X5,STD
5844857,TPS2556DRBR-G2,DRB300       ,8,13401,744.00,5844857,4410,1,13.17,12.47,7.28,                   ,9/16/2015 10:06,,3X3,STD
5844853,TPS2556DRBR-G2,DRB300       ,8,13777,744.00,5844853,4410,1,13.17,12.47,7.28,                   ,9/16/2015 10:06,,3X3,STD
5844858,TPS2556DRBR-G2,DRB300       ,8,11460,744.00,5844858,4410,1,13.17,12.47,7.28,                   ,9/16/2015 10:06,,3X3,STD
5584612,1306051RHRR-G2,RHR300       ,28,5071,8891.00,5584612,4410,1,14.73,12.41,87.13,                   ,9/16/2015 10:06,,5.5X3.5,STD
5826245,S61087DRCR-G2Y,DRC300LLF    ,10,16144,1307.00,5826245,4410,1,13.44,12.95,13.12,                   ,9/16/2015 10:06,,3X3,STD
5826246,S61087DRCR-G2Y,DRC300LLF    ,10,15048,1307.00,5826246,4410,1,13.44,12.95,13.12,                   ,9/16/2015 10:06,,3X3,STD
5826243,S61087DRCR-G2Y,DRC300LLF    ,10,16575,1307.00,5826243,4410,1,13.44,12.95,13.12,                   ,9/16/2015 10:06,,3X3,STD
5826244,S61087DRCR-G2Y,DRC300LLF    ,10,16554,1307.00,5826244,4410,1,13.44,12.95,13.12,                   ,9/16/2015 10:06,,3X3,STD
5835703,S51200DRCR-G2Y,DRC300LLF    ,10,16795,1007.00,5835703,4410,1,13.44,12.95,10.13,                   ,9/16/2015 10:06,,3X3,STD
5838128,S51200DRCR-G2Y,DRC300LLF    ,10,16910,923.00,5838128,4410,1,13.44,12.95,9.29,                   ,9/16/2015 10:06,,3X3,STD
5838125,S51200DRCR-G2Y,DRC300LLF    ,10,16896,923.00,5838125,4410,1,13.44,12.95,9.29,9/16/2015 7:00,9/16/2015 10:06,CLFTEA1,3X3,STD
5838130,S51200DRCR-G2Y,DRC300LLF    ,10,10655,923.00,5838130,4410,1,13.44,12.95,9.29,9/16/2015 7:15,9/16/2015 10:06,CLFTEA64,3X3,STD
5838127,S51200DRCR-G2Y,DRC300LLF    ,10,16878,923.00,5838127,4410,1,13.44,12.95,9.29,                   ,9/16/2015 10:06,,3X3,STD
5838129,S51200DRCR-G2Y,DRC300LLF    ,10,16824,923.00,5838129,4410,1,13.44,12.95,9.29,                   ,9/16/2015 10:06,,3X3,STD
5839952,S51200DRCR-G2Y,DRC300LLF    ,10,16867,896.00,5839952,4410,1,13.65,12.95,8.8,                   ,9/16/2015 10:06,,3X3,STD
5839953,S51200DRCR-G2Y,DRC300LLF    ,10,16701,896.00,5839953,4410,1,13.65,12.95,8.8,                   ,9/16/2015 10:06,,3X3,STD
5839955,S51200DRCR-G2Y,DRC300LLF    ,10,13541,896.00,5839955,4410,1,13.65,12.95,8.8,                   ,9/16/2015 10:06,,3X3,STD
5839954,S51200DRCR-G2Y,DRC300LLF    ,10,16921,896.00,5839954,4410,1,13.65,12.95,8.8,                   ,9/16/2015 10:06,,3X3,STD
5843438,S51200DRCR-G2Y,DRC300LLF    ,10,16866,789.00,5843438,4410,1,13.65,12.95,7.74,                   ,9/16/2015 10:06,,3X3,STD
5843420,S51200DRCR-G2Y,DRC300LLF    ,10,16929,789.00,5843420,4410,1,13.65,12.95,7.74,                   ,9/16/2015 10:06,,3X3,STD
5843433,S51200DRCR-G2Y,DRC300LLF    ,10,16855,789.00,5843433,4410,1,13.65,12.95,7.74,                   ,9/16/2015 10:06,,3X3,STD
5843423,S51200DRCR-G2Y,DRC300LLF    ,10,16690,789.00,5843423,4410,1,13.65,12.95,7.74,                   ,9/16/2015 10:06,,3X3,STD
5843421,S51200DRCR-G2Y,DRC300LLF    ,10,16930,789.00,5843421,4410,1,13.65,12.95,7.74,                   ,9/16/2015 10:06,,3X3,STD
5843426,S51200DRCR-G2Y,DRC300LLF    ,10,16932,789.00,5843426,4410,1,13.65,12.95,7.74,                   ,9/16/2015 10:06,,3X3,STD
5843425,S51200DRCR-G2Y,DRC300LLF    ,10,16794,789.00,5843425,4410,1,13.65,12.95,7.74,                   ,9/16/2015 10:06,,3X3,STD
5843424,S51200DRCR-G2Y,DRC300LLF    ,10,16858,789.00,5843424,4410,1,13.65,12.95,7.74,                   ,9/16/2015 10:06,,3X3,STD
5844259,S61087DRCR-G2Y,DRC300LLF    ,10,11774,762.00,5844259,4410,1,13.65,12.95,7.47,                   ,9/16/2015 10:06,,3X3,STD
5491458,4519RTER1-RQR&,RTEST        ,16,11443,11629.00,5491458,4410,1,15.98,12.67,113.52,                   ,9/16/2015 10:06,,3X3,STRIP
5491459,4519RTER1-RQR&,RTEST        ,16,8685,11629.00,5491459,4410,1,15.98,12.67,113.52,                   ,9/16/2015 10:06,,3X3,STRIP
5785851,4622RHLR1-LQR#,RHLST        ,14,15108,2839.00,5785851,4410,1,16.19,12.67,25.41,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5822244,1108026RHDR1-R,RHD          ,28,7031,1450.00,5822244,4410,1,12.86,12.19,14.37,                   ,9/16/2015 10:06,,5X5,STD
5838790,1108026RHDR1-R,RHD          ,28,5415,933.00,5838790,4410,1,12.93,12.19,9.14,                   ,9/16/2015 10:06,,5X5,STD
5838789,1108026RHDR1-R,RHD          ,28,7912,933.00,5838789,4410,1,12.93,12.19,9.14,                   ,9/16/2015 10:06,,5X5,STD
5838788,1108026RHDR1-R,RHD          ,28,7875,933.00,5838788,4410,1,12.93,12.19,9.14,                   ,9/16/2015 10:06,,5X5,STD
5838787,1108026RHDR1-R,RHD          ,28,7909,933.00,5838787,4410,1,12.93,12.19,9.14,9/16/2015 6:23,9/16/2015 10:06,CLFTEA77,5X5,STD
5727053,D95377Q4M-LQN#,DPC          ,8,3811,4823.00,5727053,4410,1,17.93,12.87,43.72,                   ,9/16/2015 10:06,,4.5X3.5,STD
5727056,D59998Q4M-LQN&,DPC          ,8,3609,4823.00,5727056,4410,1,17.93,12.87,43.72,                   ,9/16/2015 10:06,,4.5X3.5,STD
5727743,95377Q4M1-LQN#,DPC          ,8,3803,4798.00,5727743,4410,1,17.93,12.87,43.47,                   ,9/16/2015 10:06,,4.5X3.5,STD
5727751,95377Q4M2-LQN#,DPC          ,8,3834,4798.00,5727751,4410,1,17.93,12.87,43.47,                   ,9/16/2015 10:06,,4.5X3.5,STD
5805410,D97374Q4M-LNKE,DPC          ,8,7786,2152.00,5805410,4410,1,15.22,12.87,19.72,                   ,9/16/2015 10:06,,4.5X3.5,STD
5813598,D97374Q4M-LNKE,DPC          ,8,7636,1894.00,5813598,4410,1,15.22,12.87,17.13,                   ,9/16/2015 10:06,,4.5X3.5,STD
5824084,D97374Q4M-LNKE,DPC          ,8,7397,1492.00,5824084,4410,1,14.56,12.87,13.78,                   ,9/16/2015 10:06,,4.5X3.5,STD
5824088,D97374Q4M-LNKE,DPC          ,8,7693,1492.00,5824088,4410,1,14.56,12.87,13.78,                   ,9/16/2015 10:06,,4.5X3.5,STD
5827418,D97374Q4M-LNKE,DPC          ,8,7636,1396.00,5827418,4410,1,14.56,12.87,12.82,9/16/2015 8:33,9/16/2015 10:06,CLFTEA42,4.5X3.5,STD
5827421,D97374Q4M-LNKE,DPC          ,8,7529,1396.00,5827421,4410,1,14.56,12.87,12.82,                   ,9/16/2015 10:06,,4.5X3.5,STD
5827422,D97374Q4M-LNKE,DPC          ,8,7631,1396.00,5827422,4410,1,14.56,12.87,12.82,                   ,9/16/2015 10:06,,4.5X3.5,STD
5830633,D97374Q4M-LNKE,DPC          ,8,4863,1295.00,5830633,4410,1,14.56,12.87,11.81,                   ,9/16/2015 10:06,,4.5X3.5,STD
5830638,D97374Q4M-LNKE,DPC          ,8,3924,1295.00,5830638,4410,1,14.56,12.87,11.81,                   ,9/16/2015 10:06,,4.5X3.5,STD
5830636,D97374Q4M-LNKE,DPC          ,8,7771,1295.00,5830636,4410,1,14.56,12.87,11.81,                   ,9/16/2015 10:06,,4.5X3.5,STD
5830637,D97374Q4M-LNKE,DPC          ,8,5057,1295.00,5830637,4410,1,14.56,12.87,11.81,                   ,9/16/2015 10:06,,4.5X3.5,STD
5830628,D97374Q4M-LNKE,DPC          ,8,7787,1295.00,5830628,4410,1,14.56,12.87,11.81,                   ,9/16/2015 10:06,,4.5X3.5,STD
5830629,D97374Q4M-LNKE,DPC          ,8,4204,1295.00,5830629,4410,1,14.56,12.87,11.81,                   ,9/16/2015 10:06,,4.5X3.5,STD
5842781,D97374Q4M-LNKE,DPC          ,8,7768,1295.00,5842781,4410,1,14.56,12.87,11.81,                   ,9/16/2015 10:06,,4.5X3.5,STD
5830631,D97374Q4M-LNKE,DPC          ,8,7801,1295.00,5830631,4410,1,14.56,12.87,11.81,                   ,9/16/2015 10:06,,4.5X3.5,STD
5833881,D97374Q4M-LNKE,DPC          ,8,7874,1196.00,5833881,4410,1,14.56,12.87,10.81,                   ,9/16/2015 10:06,,4.5X3.5,STD
5833882,D97374Q4M-LNKE,DPC          ,8,7579,1196.00,5833882,4410,1,14.56,12.87,10.81,                   ,9/16/2015 10:06,,4.5X3.5,STD
5833879,D97374Q4M-LNKE,DPC          ,8,7776,1196.00,5833879,4410,1,14.56,12.87,10.81,                   ,9/16/2015 10:06,,4.5X3.5,STD
5833878,D97374Q4M-LNKE,DPC          ,8,7630,1196.00,5833878,4410,1,14.56,12.87,10.81,                   ,9/16/2015 10:06,,4.5X3.5,STD
5833885,D97374Q4M-LNKE,DPC          ,8,7682,1196.00,5833885,4410,1,14.56,12.87,10.81,                   ,9/16/2015 10:06,,4.5X3.5,STD
5838589,D97374Q4M-LNKE,DPC          ,8,7817,1016.00,5838589,4410,1,14.44,12.87,9.14,                   ,9/16/2015 10:06,,4.5X3.5,STD
5845887,D97374Q4M-LNKE,DPC          ,8,7845,808.00,5845887,4410,1,14.44,12.87,7.05,                   ,9/16/2015 10:06,,4.5X3.5,STD
5845897,D97374Q4M-LNKE,DPC          ,8,7836,808.00,5845897,4410,1,14.44,12.87,7.05,                   ,9/16/2015 10:06,,4.5X3.5,STD
5827074,24075TRGTR-G2Y,RGT300LLF    ,16,14200,1284.00,5827074,4410,1,13.44,12.97,12.92,                   ,9/16/2015 10:06,,3X3,STD
5827076,24075TRGTR-G2Y,RGT300LLF    ,16,8401,1284.00,5827076,4410,1,13.44,12.97,12.92,                   ,9/16/2015 10:06,,3X3,STD
5847720,24075TRGTR-G2Y,RGT300LLF    ,16,16898,660.00,5847720,4410,1,13.68,12.97,6.44,                   ,9/16/2015 10:06,,3X3,STD
5847719,24075TRGTR-G2Y,RGT300LLF    ,16,16855,660.00,5847719,4410,1,13.68,12.97,6.44,                   ,9/16/2015 10:06,,3X3,STD
5849714,Q24072TRGTR-G2,RGT300LLF    ,16,8417,607.00,5849714,4410,1,13.68,12.97,5.91,                   ,9/16/2015 10:06,,3X3,STD
5771421,SD87381P6-UNR&,MPCMCMST     ,5,13433,3964.00,5771421,4410,1,14.1,4.05,30.13,                   ,9/16/2015 10:06,,3X2.5,STRIP
5775940,SD87381P6-UNR&,MPCMCMST     ,5,13417,3830.00,5775940,4410,1,14.1,4.05,28.8,                   ,9/16/2015 10:06,,3X2.5,STRIP
5802631,CSD87381P1-NS2,MPCMCMST     ,5,13435,2246.00,5802631,4410,1,14.18,11.64,20.46,                   ,9/16/2015 10:06,,3X2.5,STRIP
5809399,CSD87381P1-NS2,MPCMCMST     ,5,13439,2047.00,5809399,4410,1,14.18,11.64,18.48,                   ,9/16/2015 10:06,,3X2.5,STRIP
5846145,53315RGFR-LS2Y,RGFMCM       ,40,77,7375.00,5846145,4410,1,26.99,17.16,64.46,                   ,9/16/2015 10:06,,7X5,STD
5774019,BQ25040DQCR-G2,DQCST        ,10,17258,3190.00,5774019,4410,1,15.78,12.67,29.33,                   ,9/16/2015 10:06,,3X2,STRIP
5774018,BQ25040DQCR-G2,DQCST        ,10,17228,3190.00,5774018,4410,1,15.78,12.67,29.33,                   ,9/16/2015 10:06,,3X2,STRIP
5774017,BQ25040DQCR-G2,DQCST        ,10,17260,3190.00,5774017,4410,1,15.78,12.67,29.33,                   ,9/16/2015 10:06,,3X2,STRIP
5774020,BQ25040DQCR-G2,DQCST        ,10,13058,3190.00,5774020,4410,1,15.78,12.67,29.33,                   ,9/16/2015 10:06,,3X2,STRIP
5841271,BQ25040DQCR-G2,DQCST        ,10,17274,1041.00,5841271,4410,1,15.28,12.67,8.35,                   ,9/16/2015 10:06,,3X2,STRIP
5816535,Q24272RGER-G2Y,RGE300LLF    ,24,10006,1606.00,5816535,4410,1,13.44,12.95,16.12,                   ,9/16/2015 10:06,,4X4,STD
5819605,Q24166RGER-G2Y,RGE300LLF    ,24,9943,1505.00,5819605,4410,1,13.44,12.95,15.1,                   ,9/16/2015 10:06,,4X4,STD
5819607,Q24166RGET-G2Y,RGE300LLF    ,24,8176,1504.00,5819607,4410,1,13.44,12.95,15.1,                   ,9/16/2015 10:06,,4X4,STD
5836661,S65283RGER-G2Y,RGE300LLF    ,24,9585,975.00,5836661,4410,1,13.44,12.95,9.81,                   ,9/16/2015 10:06,,4X4,STD
5839060,S65283RGER-G2Y,RGE300LLF    ,24,9938,924.00,5839060,4410,1,13.65,12.95,9.08,                   ,9/16/2015 10:06,,4X4,STD
5839063,S65283RGER-G2Y,RGE300LLF    ,24,9982,924.00,5839063,4410,1,13.65,12.95,9.08,9/16/2015 4:26,9/16/2015 10:06,CLFTEA18,4X4,STD
5841653,24250RGER1-G2Y,RGE300LLF    ,24,9890,882.00,5841653,4410,1,13.62,12.41,8.16,                   ,9/16/2015 10:06,,4X4,STD
5700832,D95379Q3M-LNKY,DNSCLPVTT    ,10,4693,3449.00,5700832,4410,1,0,16.9,51.94,                   ,9/16/2015 10:06,,3.3X3.3,STD
5773615,603V1RUNR-G2N#,RUNST300     ,10,24339,3391.00,5773615,4410,1,19.09,14.07,29.43,                   ,9/16/2015 10:06,,2X2,STD
5789881,603V1RUNR-G2N#,RUNST300     ,10,22229,2861.00,5789881,4410,1,19.09,14.07,24.13,                   ,9/16/2015 10:06,,2X2,STD
5789888,603V1RUNR-G2N#,RUNST300     ,10,12984,2861.00,5789888,4410,1,19.09,14.07,24.13,                   ,9/16/2015 10:06,,2X2,STD
5797013,603V1RUNR-G2N#,RUNST300     ,10,12398,2472.00,5797013,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
5797012,603V1RUNR-G2N#,RUNST300     ,10,22100,2472.00,5797012,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
5796999,603V1RUNR-G2N#,RUNST300     ,10,24207,2472.00,5796999,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
5797001,603V1RUNR-G2N#,RUNST300     ,10,24796,2472.00,5797001,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
5796995,603V1RUNR-G2N#,RUNST300     ,10,24784,2472.00,5796995,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
5797004,603V1RUNR-G2N#,RUNST300     ,10,24687,2472.00,5797004,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
5797000,603V1RUNR-G2N#,RUNST300     ,10,11374,2472.00,5797000,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
5796990,603V1RUNR-G2N#,RUNST300     ,10,24763,2472.00,5796990,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
5796998,603V1RUNR-G2N#,RUNST300     ,10,24790,2472.00,5796998,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
5796996,603V1RUNR-G2N#,RUNST300     ,10,24787,2472.00,5796996,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
5796997,603V1RUNR-G2N#,RUNST300     ,10,24747,2472.00,5796997,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
