LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOT_TIME,MACHINE_INSTANCE,,
5575308,PS54620RGYR1-L,RGY          ,14,15044,14.15,5575308,4410,1,14.79,10.58,10.49,                   ,6/29/2015 2:06,,,
5571851,PS54620RGYR1-L,RGY          ,14,15027,15.1,5571851,4410,1,14.79,10.58,11.44,                   ,6/29/2015 2:06,,,
5575303,PS54620RGYR1-L,RGY          ,14,15092,14.15,5575303,4410,1,14.79,10.58,10.49,                   ,6/29/2015 2:06,,,
5575304,PS54620RGYR1-L,RGY          ,14,15094,14.15,5575304,4410,1,14.79,10.58,10.49,6/29/2015 12:01,6/29/2015 2:06,CLFTEA28,,
5575306,PS54620RGYR1-L,RGY          ,14,15059,14.15,5575306,4410,1,14.79,10.58,10.49,                   ,6/29/2015 2:06,,,
5571101,PS54620RGYR1-L,RGY          ,14,7425,15.37,5571101,4410,1,14.79,10.58,11.71,6/29/2015 12:29,6/29/2015 2:06,CLFTEA82,,
5574150,PS54620RGYR1-L,RGY          ,14,15108,14.47,5574150,4410,1,14.79,10.58,10.81,                   ,6/29/2015 2:06,,,
5309627,PS54678RTER-G2,RTE300       ,16,11148,1,5309627,4410,1,15.51,13.82,87.42,                   ,6/29/2015 2:06,,,
5580178,PS54821RHLR2-R,RHL          ,14,15098,9.5,5580178,4410,1,14.79,13.85,9.1,                   ,6/29/2015 2:06,,,
5580184,PS54821RHLR2-R,RHL          ,14,10598,9.49,5580184,4410,1,14.79,13.85,9.1,                   ,6/29/2015 2:06,,,
5580182,PS54821RHLR2-R,RHL          ,14,15077,9.49,5580182,4410,1,14.79,13.85,9.1,                   ,6/29/2015 2:06,,,
5576589,PS54821RHLR2-R,RHL          ,14,15017,10.5,5576589,4410,1,14.79,13.85,10.1,                   ,6/29/2015 2:06,,,
5586931,PS54821RHLR2-R,RHL          ,14,7543,7.53,5586931,4410,1,14.79,13.85,7.13,                   ,6/29/2015 2:06,,,
5576584,PS54821RHLR2-R,RHL          ,14,15085,10.5,5576584,4410,1,14.79,13.85,10.1,                   ,6/29/2015 2:06,,,
5576581,PS54821RHLR2-R,RHL          ,14,15027,10.5,5576581,4410,1,14.79,13.85,10.1,                   ,6/29/2015 2:06,,,
5586930,PS54821RHLR2-R,RHL          ,14,13253,7.53,5586930,4410,1,14.79,13.85,7.13,                   ,6/29/2015 2:06,,,
5576587,PS54821RHLR2-R,RHL          ,14,15073,10.5,5576587,4410,1,14.79,13.85,10.1,                   ,6/29/2015 2:06,,,
5370980,PS54821RHLR2-R,RHL          ,14,15075,1,5370980,4410,1,15.1,13.85,69.05,                   ,6/29/2015 2:06,,,
5580183,PS54821RHLR2-R,RHL          ,14,15093,9.49,5580183,4410,1,14.79,13.85,9.1,                   ,6/29/2015 2:06,,,
5580185,PS54821RHLR2-R,RHL          ,14,7520,9.49,5580185,4410,1,14.79,13.85,9.1,                   ,6/29/2015 2:06,,,
5576588,PS54821RHLR2-R,RHL          ,14,15089,10.5,5576588,4410,1,14.79,13.85,10.1,                   ,6/29/2015 2:06,,,
5590735,PS54821RHLR2-R,RHL          ,14,15096,6.45,5590735,4410,1,14.77,13.85,6.08,                   ,6/29/2015 2:06,,,
5576590,PS54821RHLR2-R,RHL          ,14,15080,10.5,5576590,4410,1,14.79,13.85,10.1,                   ,6/29/2015 2:06,,,
5580175,PS54821RHLR2-R,RHL          ,14,15066,9.5,5580175,4410,1,14.79,13.85,9.1,                   ,6/29/2015 2:06,,,
5576591,PS54821RHLR2-R,RHL          ,14,8484,10.5,5576591,4410,1,14.79,13.85,10.1,                   ,6/29/2015 2:06,,,
5576582,PS54821RHLR2-R,RHL          ,14,9417,10.5,5576582,4410,1,14.79,13.85,10.1,                   ,6/29/2015 2:06,,,
5576580,PS54821RHLR2-R,RHL          ,14,15067,10.5,5576580,4410,1,14.79,13.85,10.1,                   ,6/29/2015 2:06,,,
5580174,PS54821RHLR2-R,RHL          ,14,15106,9.5,5580174,4410,1,14.79,13.85,9.1,                   ,6/29/2015 2:06,,,
5576574,PS54821RHLR2-R,RHL          ,14,15067,10.5,5576574,4410,1,14.79,13.85,10.1,                   ,6/29/2015 2:06,,,
5580181,PS54821RHLR2-R,RHL          ,14,15097,9.49,5580181,4410,1,14.79,13.85,9.1,                   ,6/29/2015 2:06,,,
5580176,PS54821RHLR2-R,RHL          ,14,15062,9.5,5580176,4410,1,14.79,13.85,9.1,                   ,6/29/2015 2:06,,,
5573674,PS59621RHAT1-B,RHA          ,40,3751,12.27,5573674,4410,1,14.89,13.04,10.96,                   ,6/29/2015 2:06,,,
5586869,PS61093DSKR-G2,DSKST        ,10,12935,9.64,5586869,4410,1,16.1,13.05,7.14,                   ,6/29/2015 2:06,,,
5580139,PS61093DSKR-G2,DSKST        ,10,15042,11.61,5580139,4410,1,16.1,13.05,9.1,                   ,6/29/2015 2:06,,,
5576502,PS61093DSKR-G2,DSKST        ,10,15046,12.61,5576502,4410,1,16.1,13.05,10.1,                   ,6/29/2015 2:06,,,
5580148,PS61093DSKR-G2,DSKST        ,10,15028,11.61,5580148,4410,1,16.1,13.05,9.1,                   ,6/29/2015 2:06,,,
5590433,PS61093DSKR-G2,DSKST        ,10,15047,8.09,5590433,4410,1,15.54,13.05,6.14,                   ,6/29/2015 2:06,,,
5586866,PS61093DSKR-G2,DSKST        ,10,15043,9.64,5586866,4410,1,16.1,13.05,7.14,                   ,6/29/2015 2:06,,,
5580149,PS61093DSKR-G2,DSKST        ,10,13782,11.61,5580149,4410,1,16.1,13.05,9.1,                   ,6/29/2015 2:06,,,
5580152,PS61093DSKR-G2,DSKST        ,10,15038,11.61,5580152,4410,1,16.1,13.05,9.1,                   ,6/29/2015 2:06,,,
5580147,PS61093DSKR-G2,DSKST        ,10,15023,11.61,5580147,4410,1,16.1,13.05,9.1,                   ,6/29/2015 2:06,,,
5586867,PS61093DSKR-G2,DSKST        ,10,15045,9.64,5586867,4410,1,16.1,13.05,7.14,                   ,6/29/2015 2:06,,,
5590437,PS61093DSKR-G2,DSKST        ,10,10110,8.09,5590437,4410,1,15.54,13.05,6.14,                   ,6/29/2015 2:06,,,
5580153,PS61093DSKR-G2,DSKST        ,10,13217,11.61,5580153,4410,1,16.1,13.05,9.1,                   ,6/29/2015 2:06,,,
5580154,PS61093DSKR-G2,DSKST        ,10,7501,11.61,5580154,4410,1,16.1,13.05,9.1,                   ,6/29/2015 2:06,,,
5586868,PS61093DSKR-G2,DSKST        ,10,15048,9.64,5586868,4410,1,16.1,13.05,7.14,                   ,6/29/2015 2:06,,,
5580151,PS61093DSKR-G2,DSKST        ,10,15029,11.61,5580151,4410,1,16.1,13.05,9.1,                   ,6/29/2015 2:06,,,
5580141,PS61093DSKR-G2,DSKST        ,10,15046,11.61,5580141,4410,1,16.1,13.05,9.1,                   ,6/29/2015 2:06,,,
5576501,PS61093DSKR-G2,DSKST        ,10,15045,12.61,5576501,4410,1,16.1,13.05,10.1,                   ,6/29/2015 2:06,,,
5580144,PS61093DSKR-G2,DSKST        ,10,15045,11.61,5580144,4410,1,16.1,13.05,9.1,                   ,6/29/2015 2:06,,,
5580145,PS61093DSKR-G2,DSKST        ,10,15047,11.61,5580145,4410,1,16.1,13.05,9.1,                   ,6/29/2015 2:06,,,
5576509,PS61093DSKR-G2,DSKST        ,10,15042,12.61,5576509,4410,1,16.1,13.05,10.1,                   ,6/29/2015 2:06,,,
5586865,PS61093DSKR-G2,DSKST        ,10,14991,9.64,5586865,4410,1,16.1,13.05,7.14,                   ,6/29/2015 2:06,,,
5580140,PS61093DSKR-G2,DSKST        ,10,15042,11.61,5580140,4410,1,16.1,13.05,9.1,                   ,6/29/2015 2:06,,,
5576505,PS61093DSKR-G2,DSKST        ,10,15041,12.61,5576505,4410,1,16.1,13.05,10.1,                   ,6/29/2015 2:06,,,
5576497,PS61093DSKR-G2,DSKST        ,10,15042,12.61,5576497,4410,1,16.1,13.05,10.1,                   ,6/29/2015 2:06,,,
5576506,PS61093DSKR-G2,DSKST        ,10,15043,12.61,5576506,4410,1,16.1,13.05,10.1,6/28/2015 11:33,6/29/2015 2:06,CLFTEA32,,
5580146,PS61093DSKR-G2,DSKST        ,10,15037,11.61,5580146,4410,1,16.1,13.05,9.1,                   ,6/29/2015 2:06,,,
5586864,PS61093DSKR-G2,DSKST        ,10,14899,9.64,5586864,4410,1,16.1,13.05,7.14,                   ,6/29/2015 2:06,,,
5586870,PS61093DSKR-G2,DSKST        ,10,7494,9.64,5586870,4410,1,16.1,13.05,7.14,                   ,6/29/2015 2:06,,,
5468425,PS61161DRVR-LK,DRVST        ,6,9900,43.12,5468425,4410,1,15.63,13.05,41.09,                   ,6/29/2015 2:06,,,
5555502,PS61232DRCR1-L,DRC          ,10,8430,16.65,5555502,4410,1,14.67,13.54,16.06,                   ,6/29/2015 2:06,,,
5520394,PS61232DRCR1-L,DRC          ,10,7946,26.77,5520394,4410,1,14.8,13.54,26.05,                   ,6/29/2015 2:06,,,
5555503,PS61232DRCR1-L,DRC          ,10,6897,16.65,5555503,4410,1,14.67,13.54,16.06,                   ,6/29/2015 2:06,,,
5583830,PS62175DQCR-RK,DQCST        ,10,17079,10.57,5583830,4410,1,16.1,13.05,8.07,                   ,6/29/2015 2:06,,,
5583831,PS62175DQCR-RK,DQCST        ,10,17273,10.57,5583831,4410,1,16.1,13.05,8.07,                   ,6/29/2015 2:06,,,
5517955,PS62510DRCR-RY,DRCLLF       ,10,16885,28.27,5517955,4410,1,16.41,14.33,26.74,                   ,6/29/2015 2:06,,,
5575607,PS63000DRCR-LY,DRCLLF       ,10,16290,11.3,5575607,4410,1,15.74,14.33,10.43,                   ,6/29/2015 2:06,,,
5575608,PS63000DRCR-LY,DRCLLF       ,10,16872,11.3,5575608,4410,1,15.74,14.33,10.43,                   ,6/29/2015 2:06,,,
5575606,PS63000DRCR-LY,DRCLLF       ,10,16769,11.3,5575606,4410,1,15.74,14.33,10.43,                   ,6/29/2015 2:06,,,
5575610,PS63000DRCR-LY,DRCLLF       ,10,16915,11.3,5575610,4410,1,15.74,14.33,10.43,                   ,6/29/2015 2:06,,,
5575609,PS63000DRCR-LY,DRCLLF       ,10,16922,11.3,5575609,4410,1,15.74,14.33,10.43,                   ,6/29/2015 2:06,,,
5575605,PS63000DRCR-LY,DRCLLF       ,10,16927,11.3,5575605,4410,1,15.74,14.33,10.43,6/28/2015 9:08,6/29/2015 2:06,CLFTEA3,,
5575611,PS63000DRCR-LY,DRCLLF       ,10,13336,11.3,5575611,4410,1,15.74,14.33,10.43,                   ,6/29/2015 2:06,,,
5567020,PS63001DRCR-LY,DRCLLF       ,10,11282,13.63,5567020,4410,1,15.74,14.33,12.77,                   ,6/29/2015 2:06,,,
5578012,PS65023RSBR1-R,RSB          ,40,6869,10.19,5578012,4410,1,14.79,13.85,9.8,                   ,6/29/2015 2:06,,,
5578010,PS65023RSBR1-R,RSB          ,40,7913,10.19,5578010,4410,1,14.79,13.85,9.8,                   ,6/29/2015 2:06,,,
5578005,PS65023RSBR1-R,RSB          ,40,7897,10.19,5578005,4410,1,14.79,13.85,9.8,                   ,6/29/2015 2:06,,,
5582987,PS65023RSBR1-R,RSB          ,40,7911,8.65,5582987,4410,1,14.79,13.85,8.26,                   ,6/29/2015 2:06,,,
5578006,PS65023RSBR1-R,RSB          ,40,7911,10.19,5578006,4410,1,14.79,13.85,9.8,                   ,6/29/2015 2:06,,,
5572178,PS65023RSBR1-R,RSB          ,40,7916,11.78,5572178,4410,1,14.79,13.85,11.38,                   ,6/29/2015 2:06,,,
5571870,PS65023RSBR1-R,RSB          ,40,7428,11.83,5571870,4410,1,14.79,13.85,11.44,                   ,6/29/2015 2:06,,,
5571895,PS65051RSMR1-R,RSM          ,32,10047,11.85,5571895,4410,1,14.5,13.54,11.44,                   ,6/29/2015 2:06,,,
5567206,PS65051RSMR1-R,RSM          ,32,6449,13.14,5567206,4410,1,14.5,13.54,12.73,                   ,6/29/2015 2:06,,,
5571904,PS65051RSMR1-R,RSM          ,32,4998,11.85,5571904,4410,1,14.5,13.54,11.44,                   ,6/29/2015 2:06,,,
5571897,PS65051RSMR1-R,RSM          ,32,10073,11.85,5571897,4410,1,14.5,13.54,11.44,                   ,6/29/2015 2:06,,,
5571899,PS65051RSMR1-R,RSM          ,32,10065,11.85,5571899,4410,1,14.5,13.54,11.44,                   ,6/29/2015 2:06,,,
5542725,PS65051RSMR1-R,RSM          ,32,6614,1,5542725,4410,1,14.67,13.54,19.76,                   ,6/29/2015 2:06,,,
5577942,PS65051RSMR1-R,RSM          ,32,7502,10.21,5577942,4410,1,14.5,13.54,9.8,                   ,6/29/2015 2:06,,,
5571901,PS65051RSMR1-R,RSM          ,32,10073,11.85,5571901,4410,1,14.5,13.54,11.44,                   ,6/29/2015 2:06,,,
5545086,PS65051RSMR1-R,RSM          ,32,7514,19.67,5545086,4410,1,14.67,13.54,19.09,                   ,6/29/2015 2:06,,,
5571902,PS65051RSMR1-R,RSM          ,32,10006,11.85,5571902,4410,1,14.5,13.54,11.44,                   ,6/29/2015 2:06,,,
5571903,PS65051RSMR1-R,RSM          ,32,8728,11.85,5571903,4410,1,14.5,13.54,11.44,                   ,6/29/2015 2:06,,,
5573673,PS65053RGER1-R,RGE          ,24,7644,11.38,5573673,4410,1,14.5,13.54,10.96,                   ,6/29/2015 2:06,,,
5567229,PS65053RGER1-R,RGE          ,24,5031,13.14,5567229,4410,1,14.5,13.54,12.73,                   ,6/29/2015 2:06,,,
5569027,PS65053RGER1-R,RGE          ,24,10058,12.6,5569027,4410,1,14.5,13.54,12.19,                   ,6/29/2015 2:06,,,
5569029,PS65053RGER1-R,RGE          ,24,5048,12.6,5569029,4410,1,14.5,13.54,12.19,                   ,6/29/2015 2:06,,,
5569034,PS65053RGER1-R,RGE          ,24,10065,12.6,5569034,4410,1,14.5,13.54,12.19,                   ,6/29/2015 2:06,,,
5569024,PS65053RGER1-R,RGE          ,24,9958,12.6,5569024,4410,1,14.5,13.54,12.19,                   ,6/29/2015 2:06,,,
5569025,PS65053RGER1-R,RGE          ,24,10072,12.6,5569025,4410,1,14.5,13.54,12.19,6/29/2015 12:45,6/29/2015 2:06,CLFTEA22,,
5569022,PS65053RGER1-R,RGE          ,24,10065,12.6,5569022,4410,1,14.5,13.54,12.19,                   ,6/29/2015 2:06,,,
5377811,PS65053RGER1-R,RGE          ,24,5536,67.83,5377811,4410,1,14.77,13.54,67.15,                   ,6/29/2015 2:06,,,
5468522,PS65132WRVCR-R,RVC          ,20,8263,41.88,5468522,4410,1,15.19,13.85,41.09,                   ,6/29/2015 2:06,,,
5437053,PS65132WRVCR-R,RVC          ,20,8120,50.88,5437053,4410,1,15.16,13.85,50.12,                   ,6/29/2015 2:06,,,
5574415,PS65178ARSLR-R,RSL          ,48,5117,12.11,5574415,4410,1,14.89,13.04,10.8,                   ,6/29/2015 2:06,,,
4847270,PS65178ARSLR-R,RSL          ,48,2875,258.47,4847270,4410,1,16.26,13.04,255.79,                   ,6/29/2015 2:06,,,
5574419,PS65178ARSLR-R,RSL          ,48,2873,12.11,5574419,4410,1,14.89,13.04,10.8,                   ,6/29/2015 2:06,,,
5487582,PS65178ARSLR-R,RSL          ,48,5012,37.01,5487582,4410,1,15.24,13.04,35.35,                   ,6/29/2015 2:06,,,
5487580,PS65178ARSLR-R,RSL          ,48,4908,37.01,5487580,4410,1,15.24,13.04,35.35,                   ,6/29/2015 2:06,,,
5582484,PS65631DPDR-G2,DPD300       ,12,13742,8.86,5582484,4410,1,14.79,13.85,8.47,                   ,6/29/2015 2:06,,,
5582482,PS65631DPDR-G2,DPD300       ,12,13747,8.86,5582482,4410,1,14.79,13.85,8.47,                   ,6/29/2015 2:06,,,
5582491,PS65631DPDR-G2,DPD300       ,12,13780,8.86,5582491,4410,1,14.79,13.85,8.47,                   ,6/29/2015 2:06,,,
5582487,PS65631DPDR-G2,DPD300       ,12,13807,8.86,5582487,4410,1,14.79,13.85,8.47,                   ,6/29/2015 2:06,,,
5563388,PS65631DPDR-G2,DPD300       ,12,11504,1,5563388,4410,1,14.79,13.85,13.81,                   ,6/29/2015 2:06,,,
5582488,PS65631DPDR-G2,DPD300       ,12,13810,8.86,5582488,4410,1,14.79,13.85,8.47,                   ,6/29/2015 2:06,,,
5579271,PS65633RTER-G2,RTE300       ,16,7283,9.77,5579271,4410,1,14.73,13.79,9.37,                   ,6/29/2015 2:06,,,
5579270,PS65633RTER-G2,RTE300       ,16,13814,9.77,5579270,4410,1,14.73,13.79,9.37,                   ,6/29/2015 2:06,,,
5579266,PS65633RTER-G2,RTE300       ,16,13813,9.77,5579266,4410,1,14.73,13.79,9.37,                   ,6/29/2015 2:06,,,
5579269,PS65633RTER-G2,RTE300       ,16,13806,9.77,5579269,4410,1,14.73,13.79,9.37,                   ,6/29/2015 2:06,,,
5568120,PS70612DRVR-RK,DRVST        ,6,12400,14.93,5568120,4410,1,16.1,13.05,12.43,                   ,6/29/2015 2:06,,,
5568118,PS70612DRVR-RK,DRVST        ,6,18630,14.93,5568118,4410,1,16.1,13.05,12.43,                   ,6/29/2015 2:06,,,
5568117,PS70618DRVR-RK,DRVST        ,6,12417,14.93,5568117,4410,1,16.1,13.05,12.43,                   ,6/29/2015 2:06,,,
5568116,PS70618DRVR-RK,DRVST        ,6,18606,14.93,5568116,4410,1,16.1,13.05,12.43,                   ,6/29/2015 2:06,,,
5568114,PS70625DRVR-RK,DRVST        ,6,18630,14.93,5568114,4410,1,16.1,13.05,12.43,                   ,6/29/2015 2:06,,,
5568115,PS70625DRVR-RK,DRVST        ,6,11793,14.93,5568115,4410,1,16.1,13.05,12.43,                   ,6/29/2015 2:06,,,
5568121,PS70630DRVR-RK,DRVST        ,6,18569,14.93,5568121,4410,1,16.1,13.05,12.43,                   ,6/29/2015 2:06,,,
5568122,PS70630DRVR-RK,DRVST        ,6,12414,14.93,5568122,4410,1,16.1,13.05,12.43,                   ,6/29/2015 2:06,,,
5565750,PS70918DRVR-RK,DRVST        ,6,24808,15.61,5565750,4410,1,16.1,13.05,13.11,                   ,6/29/2015 2:06,,,
5580593,PS70918DRVR-RK,DRVST        ,6,12404,11.47,5580593,4410,1,16.1,13.05,8.96,                   ,6/29/2015 2:06,,,
5565751,PS70918DRVR-RK,DRVST        ,6,24829,15.61,5565751,4410,1,16.1,13.05,13.11,6/28/2015 11:12,6/29/2015 2:06,CLFTEA73,,
5565752,PS70918DRVR-RK,DRVST        ,6,12417,15.61,5565752,4410,1,16.1,13.05,13.11,                   ,6/29/2015 2:06,,,
5593849,PS70918DRVR-RK,DRVST        ,6,24201,7.09,5593849,4410,1,15.54,13.05,5.15,                   ,6/29/2015 2:06,,,
5593851,PS70918DRVR-RK,DRVST        ,6,24804,7.09,5593851,4410,1,15.54,13.05,5.15,                   ,6/29/2015 2:06,,,
5580591,PS70918DRVR-RK,DRVST        ,6,18632,11.47,5580591,4410,1,16.1,13.05,8.96,                   ,6/29/2015 2:06,,,
5593850,PS70918DRVR-RK,DRVST        ,6,24833,7.09,5593850,4410,1,15.54,13.05,5.15,                   ,6/29/2015 2:06,,,
5593852,PS70918DRVR-RK,DRVST        ,6,18635,7.09,5593852,4410,1,15.54,13.05,5.15,                   ,6/29/2015 2:06,,,
5584826,PS70930DRVR-RK,DRVST        ,6,18633,10.25,5584826,4410,1,16.1,13.05,7.75,                   ,6/29/2015 2:06,,,
5584827,PS70930DRVR-RK,DRVST        ,6,12419,10.25,5584827,4410,1,16.1,13.05,7.75,                   ,6/29/2015 2:06,,,
5576526,PS70933DRVR-RK,DRVST        ,6,12305,12.61,5576526,4410,1,16.1,13.05,10.1,                   ,6/29/2015 2:06,,,
5598696,PS70933DRVR-RK,DRVST        ,6,24824,5.75,5598696,4410,1,15.54,13.05,3.81,                   ,6/29/2015 2:06,,,
5598695,PS70933DRVR-RK,DRVST        ,6,24787,5.75,5598695,4410,1,15.54,13.05,3.81,                   ,6/29/2015 2:06,,,
5576523,PS70933DRVR-RK,DRVST        ,6,18614,12.61,5576523,4410,1,16.1,13.05,10.1,                   ,6/29/2015 2:06,,,
5588225,PS74801DRCR1-B,DRCST        ,10,13815,8.73,5588225,4410,1,15.32,12.83,6.79,6/28/2015 11:20,6/29/2015 2:06,CLFTEA31,,
5591958,PS74801DRCR1-B,DRCST        ,10,13823,7.67,5591958,4410,1,15.32,12.83,5.73,                   ,6/29/2015 2:06,,,
5567964,PS74801DRCR1-B,DRCST        ,10,13816,14.99,5567964,4410,1,15.89,12.83,12.47,                   ,6/29/2015 2:06,,,
5588226,PS74801DRCR1-B,DRCST        ,10,10815,8.73,5588226,4410,1,15.32,12.83,6.79,                   ,6/29/2015 2:06,,,
5588223,PS74801DRCR1-B,DRCST        ,10,13823,8.73,5588223,4410,1,15.32,12.83,6.79,                   ,6/29/2015 2:06,,,
5591963,PS74801DRCR1-B,DRCST        ,10,7020,7.67,5591963,4410,1,15.32,12.83,5.73,                   ,6/29/2015 2:06,,,
5570596,PS74801DRCR1-B,DRCST        ,10,7009,14.34,5570596,4410,1,15.89,12.83,11.82,                   ,6/29/2015 2:06,,,
5591959,PS74801DRCR1-B,DRCST        ,10,13822,7.67,5591959,4410,1,15.32,12.83,5.73,                   ,6/29/2015 2:06,,,
5591956,PS74801DRCR1-B,DRCST        ,10,13804,7.67,5591956,4410,1,15.32,12.83,5.73,                   ,6/29/2015 2:06,,,
5570595,PS74801DRCR1-B,DRCST        ,10,13807,14.34,5570595,4410,1,15.89,12.83,11.82,                   ,6/29/2015 2:06,,,
5588222,PS74801DRCR1-B,DRCST        ,10,13822,8.73,5588222,4410,1,15.32,12.83,6.79,                   ,6/29/2015 2:06,,,
5574342,PS7A4701RGWR-R,RGW          ,20,3954,11.2,5574342,4410,1,14.79,13.85,10.8,                   ,6/29/2015 2:06,,,
5574341,PS7A4701RGWR-R,RGW          ,20,7418,11.2,5574341,4410,1,14.79,13.85,10.8,                   ,6/29/2015 2:06,,,
5577254,PS7A4701RGWR-R,RGW          ,20,3810,10.35,5577254,4410,1,14.79,13.85,9.95,                   ,6/29/2015 2:06,,,
5574340,PS7A4701RGWR-R,RGW          ,20,7891,11.2,5574340,4410,1,14.79,13.85,10.8,                   ,6/29/2015 2:06,,,
5574358,PS7A4701RGWT-R,RGW          ,20,7297,11.2,5574358,4410,1,14.79,13.85,10.8,                   ,6/29/2015 2:06,,,
5574357,PS7A4701RGWT-R,RGW          ,20,7796,11.2,5574357,4410,1,14.79,13.85,10.8,                   ,6/29/2015 2:06,,,
5574359,PS7A4701RGWT-R,RGW          ,20,3950,11.2,5574359,4410,1,14.79,13.85,10.8,                   ,6/29/2015 2:06,,,
5574283,PS7A7100RGTR-L,RGTST        ,16,13821,13.31,5574283,4410,1,16.1,13.05,10.81,                   ,6/29/2015 2:06,,,
5574284,PS7A7100RGTR-L,RGTST        ,16,12961,13.31,5574284,4410,1,16.1,13.05,10.81,                   ,6/29/2015 2:06,,,
5574281,PS7A7100RGTR-L,RGTST        ,16,13820,13.31,5574281,4410,1,16.1,13.05,10.81,                   ,6/29/2015 2:06,,,
5574282,PS7A7100RGTR-L,RGTST        ,16,13814,13.31,5574282,4410,1,16.1,13.05,10.81,                   ,6/29/2015 2:06,,,
5574280,PS7A7100RGTR-L,RGTST        ,16,13770,13.31,5574280,4410,1,16.1,13.05,10.81,                   ,6/29/2015 2:06,,,
5574278,PS7A7100RGTR-L,RGTST        ,16,13671,13.31,5574278,4410,1,16.1,13.05,10.81,                   ,6/29/2015 2:06,,,
5573668,PS7A7100RGTT-L,RGTST        ,16,13657,13.47,5573668,4410,1,16.1,13.05,10.96,                   ,6/29/2015 2:06,,,
5574277,PS7A7200RGTR-L,RGTST        ,16,13087,13.31,5574277,4410,1,16.1,13.05,10.81,                   ,6/29/2015 2:06,,,
5574275,PS7A7200RGTR-L,RGTST        ,16,13822,13.31,5574275,4410,1,16.1,13.05,10.81,                   ,6/29/2015 2:06,,,
5574273,PS7A7200RGTR-L,RGTST        ,16,13820,13.31,5574273,4410,1,16.1,13.05,10.81,                   ,6/29/2015 2:06,,,
5574276,PS7A7200RGTR-L,RGTST        ,16,13820,13.31,5574276,4410,1,16.1,13.05,10.81,                   ,6/29/2015 2:06,,,
5575924,Q24192HRGER-RY,RGELLF       ,24,7615,10.92,5575924,4410,1,15.91,14.71,10.27,                   ,6/29/2015 2:06,,,
5564208,Q24192HRGER-RY,RGELLF       ,24,10005,1,5564208,4410,1,15.91,14.71,13.55,                   ,6/29/2015 2:06,,,
5576041,Q24192HRGER-RY,RGELLF       ,24,5200,1,5576041,4410,1,15.91,14.71,10.23,                   ,6/29/2015 2:06,,,
5567993,Q24192HRGER-RY,RGELLF       ,24,10006,1,5567993,4410,1,15.91,14.71,12.47,                   ,6/29/2015 2:06,,,
5571912,Q24192RGER-G2Y,RGE300LLF    ,24,4991,12.09,5571912,4410,1,15.86,14.66,11.44,                   ,6/29/2015 2:06,,,
5489509,Q24195RGER-G2Y,RGE300LLF    ,24,9866,1,5489509,4410,1,16.73,14.69,34.79,                   ,6/29/2015 2:06,,,
