Machine_Instance,Machine_Family_Name,Lot_Name,Quantity,Lot_Weight,Initial_Lot_Flag,Device_Name,Tooling_Family_Name,Certification,Setup_Time,Completion_Time
CLFTEA73,ETS-2-64,5926389,10813,2903,Y,CSD87381P1-NS2,,,10/28/2015 02:06:00,10/28/2015 13:44:45
CLFTEA79,ETS-2-64,5953400,13811,2006,Y,1312DRCR1-G2KY,,,10/28/2015 02:06:00,10/28/2015 15:05:12
CLFTEA46,ETM-4-64,5971853,24704,1444,Y,TPS2553DRVR-L,,,10/28/2015 02:06:00,10/28/2015 13:39:00
CLFTEA32,ETS-2-128,5971867,8801,1444,Y,S62740DSSR1-LK,,,10/28/2015 02:06:00,10/28/2015 13:33:02
CLFTEA39,ETS-2-64,5964081,10049,1439,Y,SN2850RUYR-G2K,,,10/28/2015 02:06:00,10/28/2015 16:35:10
CLFTEA65,ETS-2-64,5963975,13812,1439,Y,65633BKRTER-G2,,,10/28/2015 02:06:00,10/28/2015 17:31:18
CLFTEA47,ETS-2-64,5964008,9911,1439,Y,Q24780RUYR-G2K,,,10/28/2015 02:06:00,10/28/2015 16:12:05
CLFTEA35,ETS-2M-64,5963971,13809,1439,Y,65633BKRTER-G2,,,10/28/2015 02:06:00,10/28/2015 17:13:14
CLFTEA30,ETS-2-64,5964272,13803,1438,Y,S62134ARGTR1-L,,,10/28/2015 02:06:00,10/28/2015 16:48:19
CLFTEA38,ETS-2-64,5966079,8682,1388,Y,BQ24193RGER-RY,,,10/28/2015 02:06:00,10/28/2015 15:41:25
CLFTEA13,ETS-1-64,5970713,13730,1238,Y,A8001DRBR2-G2K,,,10/28/2015 02:06:00,10/28/2015 18:07:30
CLFTEA26,ETS-2-64,5980209,15896,1192,Y,771808DPJR-G2K,,,10/28/2015 02:06:00,10/28/2015 14:56:21
CLFTEA51,ETS-2-64,5973005,6472,1178,Y,BQ24133RGYR-G2,,,10/28/2015 02:06:00,10/28/2015 15:29:04
CLFTEA62,ETS-2-128,5966054,11998,1133,Y,212006RGRR-G2$,,,10/28/2015 02:06:00,10/28/2015 15:54:14
CLFTEA60,ETS-2-64,5976274,7708,1125,Y,D97374Q4M-LNKE,,,10/28/2015 02:06:00,10/28/2015 14:14:18
CLFTEA22,ETS-0-64,5983819,13797,854,Y,CC24610DRBR-GK,,,10/28/2015 02:06:00,10/28/2015 16:07:15
CLFTEA29,ETS-2-64,5984564,9758,845,Y,BQ24196RGER-RY,,,10/28/2015 02:06:00,10/28/2015 16:13:03
CLFTEA43,ETS-2-64,5984404,7910,839,Y,51980RTVR1-G2K,,,10/28/2015 02:06:00,10/28/2015 18:53:27
CLFTEA68,ETS-2-64,5985814,7983,802,Y,A6130A2RTJR-LK,,,10/28/2015 02:06:00,10/28/2015 16:40:04
CLFTEA48,ETS-2M-64,5988478,9978,741,Y,406035RGER-G2Y,,,10/28/2015 02:06:00,10/28/2015 18:01:38
CLFTEA71,ETS-1M-64,5989398,15070,706,Y,TPS54622RHLR-L,,,10/28/2015 02:06:00,10/28/2015 19:09:21
CLFTEA31,ETS-2-64,5944369,13795,691,Y,PS51311RGTR1-L,,,10/28/2015 02:06:00,10/28/2015 16:24:36
CLFTEA11,ETS-2-64,5955578,12377,1684,N,PS62134DRGTR-L,6575577B,1,10/28/2015 02:06:00,10/28/2015 06:00:06
CLFTEA11,ETS-2-64,5961942,6896,1495,N,PS62134DRGTR-L,6575577B,1,10/28/2015 02:06:00,10/28/2015 08:14:57
CLFTEA11,ETS-2-64,5964269,13799,1438,N,PS62134DRGTR-L,6575577B,1,10/28/2015 02:06:00,10/28/2015 12:34:49
CLFTEA11,ETS-2-64,5964268,13805,1438,N,PS62134DRGTR-L,6575577B,1,10/28/2015 02:06:00,10/28/2015 16:54:48
CLFTEA11,ETS-2-64,5964271,6867,1438,N,PS62134DRGTR-L,6575577B,1,10/28/2015 02:06:00,10/28/2015 19:09:07
CLFTEA11,ETS-2-64,5964270,10088,1438,N,PS62134DRGTR-L,6575577B,1,10/28/2015 02:06:00,10/28/2015 22:21:47
CLFTEA11,ETS-2-64,5964273,13800,1438,N,S62134ARGTR1-L,6575577B,1,10/28/2015 02:06:00,10/29/2015 02:36:04
CLFTEA11,ETS-2-64,5964274,13436,1438,N,S62134ARGTR1-L,6575577B,1,10/28/2015 02:06:00,10/29/2015 06:43:54
CLFTEA11,ETS-2-64,5964275,7282,1438,N,S62134ARGTR1-L,6575577B,1,10/28/2015 02:06:00,10/29/2015 09:02:47
CLFTEA11,ETS-2-64,5964952,13739,1410,N,S62134CRGTR1-L,6575577B,1,10/28/2015 02:06:00,10/29/2015 13:21:33
CLFTEA11,ETS-2-64,5964960,10930,1410,N,S62134CRGTR1-L,6575577B,1,10/28/2015 02:06:00,10/29/2015 16:49:28
CLFTEA11,ETS-2-64,5964950,13787,1410,N,S62134CRGTR1-L,6575577B,1,10/28/2015 02:06:00,10/29/2015 21:09:07
CLFTEA11,ETS-2-64,5964959,13796,1410,N,S62134CRGTR1-L,6575577B,1,10/28/2015 02:06:00,10/30/2015 01:28:56
CLFTEA11,ETS-2-64,5964954,13794,1410,N,S62134CRGTR1-L,6575577B,1,10/28/2015 02:06:00,10/30/2015 05:48:42
CLFTEA11,ETS-2-64,5964956,13789,1410,N,S62134CRGTR1-L,6575577B,1,10/28/2015 02:06:00,10/30/2015 10:08:23
CLFTEA11,ETS-2-64,5964957,9981,1410,N,S62134CRGTR1-L,6575577B,1,10/28/2015 02:06:00,10/30/2015 13:19:06
CLFTEA11,ETS-2-64,5964953,13790,1410,N,S62134CRGTR1-L,6575577B,1,10/28/2015 02:06:00,10/30/2015 17:38:49
CLFTEA11,ETS-2-64,5964951,13778,1410,N,S62134CRGTR1-L,6575577B,1,10/28/2015 02:06:00,10/30/2015 21:58:18
CLFTEA11,ETS-2-64,5983284,7802,872,N,S62134CRGTR1-L,6575577B,1,10/28/2015 02:06:00,11/01/2015 00:29:33
CLFTEA12,ETS-2-64,5785851,15108,7058,N,4622RHLR1-LQR#,6487925B,1,10/28/2015 02:06:00,10/28/2015 08:46:20
CLFTEA12,ETS-2-64,5985611,15087,807,N,N1107017RHLR-L,6487925B,1,10/28/2015 02:06:00,10/28/2015 14:02:38
CLFTEA12,ETS-2-64,5985613,15100,807,N,N1107017RHLR-L,6487925B,1,10/28/2015 02:06:00,10/28/2015 19:19:12
CLFTEA12,ETS-2-64,5964245,15098,1438,N,PS54821RHLR2-R,6487925B,1,10/28/2015 02:06:00,10/29/2015 01:44:44
CLFTEA12,ETS-2-64,5964246,15039,1438,N,PS54821RHLR2-R,6487925B,1,10/28/2015 02:06:00,10/29/2015 08:08:47
CLFTEA12,ETS-2-64,5964250,15114,1438,N,PS54821RHLR2-R,6487925B,1,10/28/2015 02:06:00,10/29/2015 14:34:43
CLFTEA12,ETS-2-64,5964247,15100,1438,N,PS54821RHLR2-R,6487925B,1,10/28/2015 02:06:00,10/29/2015 21:00:18
CLFTEA12,ETS-2-64,5968642,15087,1306,N,PS54821RHLR2-R,6487925B,1,10/28/2015 02:06:00,10/30/2015 03:25:34
CLFTEA12,ETS-2-64,5989369,10195,707,N,PS54821RHLR2-R,6487925B,1,10/28/2015 02:06:00,10/30/2015 07:49:08
CLFTEA12,ETS-2-64,5964067,7543,1439,N,S54620RGYR1-G2,6487925B,1,10/28/2015 02:06:00,10/30/2015 10:34:24
CLFTEA12,ETS-2-64,5967123,7535,1343,N,S54620RGYR1-G2,6487925B,1,10/28/2015 02:06:00,10/30/2015 13:19:30
CLFTEA12,ETS-2-64,5981022,15109,936,N,TPS54622RHLR-L,6487925B,1,10/28/2015 02:06:00,10/30/2015 19:59:53
CLFTEA12,ETS-2-64,5984726,15032,830,N,PS54320RHLR-G2,6487925B,1,10/28/2015 02:06:00,11/01/2015 01:38:39
CLFTEA13,ETS-1-64,5491458,11443,15848,N,4519RTER1-RQR&,6522803A,1,10/28/2015 18:07:30,10/28/2015 23:16:53
CLFTEA13,ETS-1-64,5491459,8685,15848,N,4519RTER1-RQR&,6522803A,1,10/28/2015 18:07:30,10/29/2015 03:14:06
CLFTEA13,ETS-1-64,5958092,13815,1608,N,TPS54519RTER-R,6522803A,1,10/28/2015 18:07:30,10/29/2015 09:25:33
CLFTEA13,ETS-1-64,5958090,13794,1608,N,TPS54519RTER-R,6522803A,1,10/28/2015 18:07:30,10/29/2015 15:36:28
CLFTEA13,ETS-1-64,5978782,13645,1006,N,TPS54519RTER-R,6522803A,1,10/28/2015 18:07:30,10/29/2015 21:43:28
CLFTEA13,ETS-1-64,5978783,13778,1006,N,TPS54519RTER-R,6522803A,1,10/28/2015 18:07:30,10/30/2015 03:53:57
CLFTEA14,ETS-2M-64,5963741,7525,1510,N,S51362RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/28/2015 04:33:46
CLFTEA14,ETS-2M-64,5976351,7873,1142,N,S51363RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/28/2015 06:50:02
CLFTEA14,ETS-2M-64,5971559,6950,1277,N,S51367RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/28/2015 09:10:06
CLFTEA14,ETS-2M-64,5974929,7436,1176,N,S51367RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/28/2015 11:39:16
CLFTEA14,ETS-2M-64,5974931,7874,1176,N,S51367RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/28/2015 14:16:38
CLFTEA14,ETS-2M-64,5974938,7825,1176,N,S51367RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/28/2015 16:53:05
CLFTEA14,ETS-2M-64,5989225,7801,1176,N,S51367RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/28/2015 19:29:05
CLFTEA14,ETS-2M-64,5974933,7709,1176,N,S51367RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/28/2015 22:03:22
CLFTEA14,ETS-2M-64,5974937,7836,1176,N,S51367RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/29/2015 00:40:02
CLFTEA14,ETS-2M-64,5974930,7742,1176,N,S51367RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/29/2015 03:14:55
CLFTEA14,ETS-2M-64,5974934,7598,1176,N,S51367RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/29/2015 05:47:07
CLFTEA14,ETS-2M-64,5978475,7790,1076,N,S51367RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/29/2015 08:22:55
CLFTEA14,ETS-2M-64,5978466,7417,1076,N,S51367RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/29/2015 10:51:44
CLFTEA14,ETS-2M-64,5978468,7832,1076,N,S51367RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/29/2015 13:28:19
CLFTEA14,ETS-2M-64,5978470,7788,1076,N,S51367RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/29/2015 16:04:04
CLFTEA14,ETS-2M-64,5978476,7651,1076,N,S51367RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/29/2015 18:37:16
CLFTEA14,ETS-2M-64,5978472,7562,1076,N,S51367RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/29/2015 21:08:47
CLFTEA14,ETS-2M-64,5978471,7826,1076,N,S51367RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/29/2015 23:45:15
CLFTEA14,ETS-2M-64,5980681,7854,1011,N,S51367RVERP-LN,6545456B,1,10/28/2015 02:06:00,10/30/2015 02:03:56
CLFTEA14,ETS-2M-64,5973025,7852,1244,N,S51363RVER-LNY,6545456B,1,10/28/2015 02:06:00,10/30/2015 04:19:52
CLFTEA17,ETS-0-64,5972675,16827,1174,N,PS63000DRCR-LY,6469014A,1,10/28/2015 02:06:00,10/28/2015 08:10:20
CLFTEA17,ETS-0-64,5972677,8405,1174,N,PS63000DRCR-LY,6469014A,1,10/28/2015 02:06:00,10/28/2015 11:17:18
CLFTEA17,ETS-0-64,5972674,16741,1174,N,PS63000DRCR-LY,6469014A,1,10/28/2015 02:06:00,10/28/2015 17:19:49
CLFTEA17,ETS-0-64,5976125,8405,1073,N,PS63000DRCR-LY,6469014A,1,10/28/2015 02:06:00,10/28/2015 20:26:48
CLFTEA17,ETS-0-64,5976122,16913,1073,N,PS63000DRCR-LY,6469014A,1,10/28/2015 02:06:00,10/29/2015 02:32:56
CLFTEA17,ETS-0-64,5976128,8461,1073,N,PS63000DRCR-LY,6469014A,1,10/28/2015 02:06:00,10/29/2015 05:41:05
CLFTEA17,ETS-0-64,5976123,16817,1073,N,PS63000DRCR-LY,6469014A,1,10/28/2015 02:06:00,10/29/2015 11:45:13
CLFTEA17,ETS-0-64,5976127,16577,1073,N,PS63000DRCR-LY,6469014A,1,10/28/2015 02:06:00,10/29/2015 17:44:17
CLFTEA17,ETS-0-64,5976124,10962,1073,N,PS63000DRCR-LY,6469014A,1,10/28/2015 02:06:00,10/29/2015 21:45:07
CLFTEA17,ETS-0-64,5976121,16917,1073,N,PS63000DRCR-LY,6469014A,1,10/28/2015 02:06:00,10/30/2015 03:51:20
CLFTEA17,ETS-0-64,5976126,16652,1073,N,PS63000DRCR-LY,6469014A,1,10/28/2015 02:06:00,10/30/2015 09:52:00
CLFTEA17,ETS-0-64,5983801,16801,861,N,PS63000DRCR-LY,6469014A,1,10/28/2015 02:06:00,10/30/2015 15:55:47
CLFTEA17,ETS-0-64,5983803,16836,861,N,PS63000DRCR-LY,6469014A,1,10/28/2015 02:06:00,10/30/2015 22:00:19
CLFTEA18,ETS-2-64,5981589,6853,1155,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/28/2015 03:47:50
CLFTEA18,ETS-2-64,5983466,11495,1062,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/28/2015 06:31:55
CLFTEA18,ETS-2-64,5984531,13816,1029,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/28/2015 09:47:07
CLFTEA18,ETS-2-64,5984529,13815,1029,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/28/2015 13:02:19
CLFTEA18,ETS-2-64,5984527,13809,1029,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/28/2015 16:17:25
CLFTEA18,ETS-2-64,5984533,13807,1029,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/28/2015 19:32:30
CLFTEA18,ETS-2-64,5984530,13817,1029,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/28/2015 22:47:43
CLFTEA18,ETS-2-64,5984528,13820,1029,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/29/2015 02:02:58
CLFTEA18,ETS-2-64,5984535,6911,1029,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/29/2015 03:45:36
CLFTEA18,ETS-2-64,5984532,13817,1029,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/29/2015 07:00:49
CLFTEA18,ETS-2-64,5989687,13818,896,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/29/2015 10:16:02
CLFTEA18,ETS-2-64,5989683,13814,896,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/29/2015 13:31:13
CLFTEA18,ETS-2-64,5989685,13819,896,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/29/2015 16:46:27
CLFTEA18,ETS-2-64,5989689,7190,896,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/29/2015 18:32:49
CLFTEA18,ETS-2-64,5989682,13816,896,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/29/2015 21:48:01
CLFTEA18,ETS-2-64,5989688,13749,896,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/30/2015 01:02:20
CLFTEA18,ETS-2-64,5989686,13815,896,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/30/2015 04:17:31
CLFTEA18,ETS-2-64,5989684,13812,896,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/30/2015 07:32:40
CLFTEA18,ETS-2-64,5990384,13805,868,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/30/2015 10:47:43
CLFTEA18,ETS-2-64,5990389,7138,868,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/30/2015 12:33:23
CLFTEA18,ETS-2-64,5990388,13741,868,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/30/2015 15:47:35
CLFTEA18,ETS-2-64,5990383,13814,868,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/30/2015 19:02:45
CLFTEA18,ETS-2-64,5997526,6888,667,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/30/2015 20:45:04
CLFTEA18,ETS-2-64,5997525,9365,667,N,53819ARGTR1-LK,6542741A,1,10/28/2015 02:06:00,10/30/2015 23:00:36
CLFTEA18,ETS-2-64,5957068,11382,1906,N,PS53819RGTR-RK,6542741A,1,10/28/2015 02:06:00,11/01/2015 01:46:41
CLFTEA19,ETS-2-64,5925308,13461,2563,N,53219ARGTR-G2K,6518552B,1,10/28/2015 02:06:00,10/28/2015 06:02:53
CLFTEA19,ETS-2-64,5960389,13661,1540,N,53219ARGTR-G2K,6518552B,1,10/28/2015 02:06:00,10/28/2015 10:03:09
CLFTEA19,ETS-2-64,5960398,13799,1540,N,53219ARGTR-G2K,6518552B,1,10/28/2015 02:06:00,10/28/2015 14:05:45
CLFTEA19,ETS-2-64,5960399,7734,1540,N,53219ARGTR-G2K,6518552B,1,10/28/2015 02:06:00,10/28/2015 16:26:05
CLFTEA19,ETS-2-64,5960388,13739,1540,N,53219ARGTR-G2K,6518552B,1,10/28/2015 02:06:00,10/28/2015 20:27:40
CLFTEA19,ETS-2-64,5960397,13797,1540,N,53219ARGTR-G2K,6518552B,1,10/28/2015 02:06:00,10/29/2015 00:30:14
CLFTEA19,ETS-2-64,5960390,13821,1540,N,53219ARGTR-G2K,6518552B,1,10/28/2015 02:06:00,10/29/2015 04:33:12
CLFTEA19,ETS-2-64,5960392,13807,1540,N,53219ARGTR-G2K,6518552B,1,10/28/2015 02:06:00,10/29/2015 08:35:55
CLFTEA19,ETS-2-64,5960393,13800,1540,N,53219ARGTR-G2K,6518552B,1,10/28/2015 02:06:00,10/29/2015 12:38:32
CLFTEA19,ETS-2-64,5960395,13798,1540,N,53219ARGTR-G2K,6518552B,1,10/28/2015 02:06:00,10/29/2015 16:41:06
CLFTEA19,ETS-2-64,5960394,13775,1540,N,53219ARGTR-G2K,6518552B,1,10/28/2015 02:06:00,10/29/2015 20:43:18
CLFTEA19,ETS-2-64,5960391,13790,1540,N,53219ARGTR-G2K,6518552B,1,10/28/2015 02:06:00,10/30/2015 00:45:44
CLFTEA19,ETS-2-64,5960396,13730,1540,N,53219ARGTR-G2K,6518552B,1,10/28/2015 02:06:00,10/30/2015 04:47:10
CLFTEA19,ETS-2-64,5988127,13791,1140,N,53219ARGTR-G2K,6518552B,1,10/28/2015 02:06:00,10/30/2015 08:49:37
CLFTEA19,ETS-2-64,5984771,13784,830,N,53219ARGTR-G2K,6518552B,1,10/28/2015 02:06:00,10/30/2015 12:51:58
CLFTEA19,ETS-2-64,5984775,12583,830,N,53219ARGTR-G2K,6518552B,1,10/28/2015 02:06:00,10/30/2015 16:34:03
CLFTEA19,ETS-2-64,5984772,13765,830,N,53219ARGTR-G2K,6518552B,1,10/28/2015 02:06:00,10/30/2015 20:36:05
CLFTEA19,ETS-2-64,5984773,13813,830,N,53219ARGTR-G2K,6518552B,1,10/28/2015 02:06:00,11/01/2015 00:38:54
CLFTEA2,ETS-1-64,5964975,13817,1402,N,TPS73701DRBR-B,6489159B,1,10/28/2015 02:06:00,10/28/2015 07:06:07
CLFTEA2,ETS-1-64,5964976,13796,1402,N,TPS73701DRBR-B,6489159B,1,10/28/2015 02:06:00,10/28/2015 12:05:49
CLFTEA2,ETS-1-64,5964978,13815,1402,N,TPS73701DRBR-B,6489159B,1,10/28/2015 02:06:00,10/28/2015 17:05:54
CLFTEA2,ETS-1-64,5964979,13610,1402,N,TPS73701DRBR-B,6489159B,1,10/28/2015 02:06:00,10/28/2015 22:01:41
CLFTEA2,ETS-1-64,5964977,13764,1402,N,TPS73701DRBR-B,6489159B,1,10/28/2015 02:06:00,10/29/2015 03:00:42
CLFTEA2,ETS-1-64,5964974,13819,1402,N,TPS73701DRBR-B,6489159B,1,10/28/2015 02:06:00,10/29/2015 08:00:53
CLFTEA2,ETS-1-64,5983454,13441,869,N,TPS73701DRBR-B,6489159B,1,10/28/2015 02:06:00,10/29/2015 12:53:07
CLFTEA2,ETS-1-64,5983451,13762,869,N,TPS73701DRBR-B,6489159B,1,10/28/2015 02:06:00,10/29/2015 17:52:05
CLFTEA2,ETS-1-64,5983452,13802,869,N,TPS73701DRBR-B,6489159B,1,10/28/2015 02:06:00,10/29/2015 22:51:54
CLFTEA2,ETS-1-64,5983450,13772,869,N,TPS73701DRBR-B,6489159B,1,10/28/2015 02:06:00,10/30/2015 03:51:06
CLFTEA2,ETS-1-64,5983455,13814,869,N,TPS73701DRBR-B,6489159B,1,10/28/2015 02:06:00,10/30/2015 08:51:10
CLFTEA2,ETS-1-64,5983456,13440,869,N,TPS73701DRBR-B,6489159B,1,10/28/2015 02:06:00,10/30/2015 13:43:23
CLFTEA2,ETS-1-64,5983457,6906,869,N,TPS73701DRBR-B,6489159B,1,10/28/2015 02:06:00,10/30/2015 16:18:22
CLFTEA2,ETS-1-64,5983453,13784,869,N,TPS73701DRBR-B,6489159B,1,10/28/2015 02:06:00,10/30/2015 21:17:48
CLFTEA2,ETS-1-64,5985647,9177,808,N,TPS73701DRBR-B,6489159B,1,10/28/2015 02:06:00,11/01/2015 00:40:30
CLFTEA22,ETS-0-64,5930223,4985,2420,N,A2012D2RTJR-RK,6461377C,1,10/28/2015 16:07:15,10/28/2015 17:42:26
CLFTEA22,ETS-0-64,5930222,5350,2420,N,A2012D2RTJR-RK,6461377C,1,10/28/2015 16:07:15,10/28/2015 19:23:50
CLFTEA22,ETS-0-64,5966465,10072,1366,N,A2012D2RTJR-RK,6461377C,1,10/28/2015 16:07:15,10/28/2015 22:25:58
CLFTEA22,ETS-0-64,5966467,10050,1366,N,A2012D2RTJR-RK,6461377C,1,10/28/2015 16:07:15,10/29/2015 01:27:43
CLFTEA22,ETS-0-64,5966468,5594,1366,N,A2012D2RTJR-RK,6461377C,1,10/28/2015 16:07:15,10/29/2015 03:13:19
CLFTEA23,ETS-2-64,5970710,13752,1238,N,A8001DRBR2-G2K,6512302B,1,10/28/2015 02:06:00,10/28/2015 07:57:03
CLFTEA23,ETS-2-64,5973995,13813,1146,N,A8001DRBR2-G2K,6512302B,1,10/28/2015 02:06:00,10/28/2015 13:49:37
CLFTEA23,ETS-2-64,5973998,12481,1146,N,A8001DRBR2-G2K,6512302B,1,10/28/2015 02:06:00,10/28/2015 19:09:09
CLFTEA23,ETS-2-64,5973999,13802,1146,N,A8001DRBR2-G2K,6512302B,1,10/28/2015 02:06:00,10/29/2015 01:01:27
CLFTEA23,ETS-2-64,5981557,13807,921,N,A8001DRBR2-G2K,6512302B,1,10/28/2015 02:06:00,10/29/2015 06:53:53
CLFTEA23,ETS-2-64,5981554,13770,921,N,A8001DRBR2-G2K,6512302B,1,10/28/2015 02:06:00,10/29/2015 12:45:23
CLFTEA23,ETS-2-64,5981555,13801,921,N,A8001DRBR2-G2K,6512302B,1,10/28/2015 02:06:00,10/29/2015 18:37:40
CLFTEA23,ETS-2-64,5981559,13613,921,N,A8001DRBR2-G2K,6512302B,1,10/28/2015 02:06:00,10/30/2015 00:25:16
CLFTEA23,ETS-2-64,5984784,12648,830,N,A8001DRBR2-G2K,6512302B,1,10/28/2015 02:06:00,10/30/2015 05:48:57
CLFTEA23,ETS-2-64,5984781,13810,830,N,A8001DRBR2-G2K,6512302B,1,10/28/2015 02:06:00,10/30/2015 11:41:27
CLFTEA23,ETS-2-64,5984777,13803,830,N,A8001DRBR2-G2K,6512302B,1,10/28/2015 02:06:00,10/30/2015 17:33:46
CLFTEA23,ETS-2-64,5972954,9748,1178,N,S7A8101DRBR-G2,6512302B,1,10/28/2015 02:06:00,11/01/2015 01:22:49
CLFTEA24,ETS-2-64,5977501,6902,1040,N,259230DRCR-G2K,6547181A,1,10/28/2015 02:06:00,10/28/2015 04:58:40
CLFTEA24,ETS-2-64,5977504,6903,1040,N,259231DRCR-G2K,6547181A,1,10/28/2015 02:06:00,10/28/2015 07:51:22
CLFTEA24,ETS-2-64,5977508,6877,1040,N,259240DRCR-G2K,6547181A,1,10/28/2015 02:06:00,10/28/2015 10:43:28
CLFTEA24,ETS-2-64,5977507,11764,1040,N,259240DRCR-G2K,6547181A,1,10/28/2015 02:06:00,10/28/2015 15:30:46
CLFTEA24,ETS-2-64,5977538,11774,1040,N,259251DRCR-G2K,6547181A,1,10/28/2015 02:06:00,10/28/2015 20:18:18
CLFTEA24,ETS-2-64,5977545,6887,1040,N,259260DRCR-G2K,6547181A,1,10/28/2015 02:06:00,10/28/2015 23:25:55
CLFTEA24,ETS-2-64,5977548,6902,1040,N,259261DRCR-G2K,6547181A,1,10/28/2015 02:06:00,10/29/2015 02:33:55
CLFTEA24,ETS-2-64,5960381,13452,1540,N,2592BLDRCR-G2K,6547181A,1,10/28/2015 02:06:00,10/29/2015 08:29:24
CLFTEA24,ETS-2-64,5988755,77,6289,N,2592ZADRCR-G2K,6547181A,1,10/28/2015 02:06:00,10/29/2015 08:41:30
CLFTEA24,ETS-2-64,5956847,13778,1647,N,592ALDRCR1-G2K,6547181A,1,10/28/2015 02:06:00,10/29/2015 14:43:14
CLFTEA24,ETS-2-64,5967541,13802,1335,N,592ALDRCR1-G2K,6547181A,1,10/28/2015 02:06:00,10/29/2015 20:45:35
CLFTEA24,ETS-2-64,5967540,13762,1335,N,592ALDRCR1-G2K,6547181A,1,10/28/2015 02:06:00,10/30/2015 02:46:55
CLFTEA24,ETS-2-64,5967542,13786,1335,N,592ALDRCR1-G2K,6547181A,1,10/28/2015 02:06:00,10/30/2015 08:48:52
CLFTEA24,ETS-2-64,5967548,11487,1335,N,592ALDRCR1-G2K,6547181A,1,10/28/2015 02:06:00,10/30/2015 13:52:06
CLFTEA24,ETS-2-64,5967545,13786,1335,N,592ALDRCR1-G2K,6547181A,1,10/28/2015 02:06:00,10/30/2015 19:54:03
CLFTEA24,ETS-2-64,5967547,13784,1335,N,592ALDRCR1-G2K,6547181A,1,10/28/2015 02:06:00,11/01/2015 01:55:57
CLFTEA25,ETS-2-64,5974073,10071,1146,N,24780SRUYR-G2K,6571495A,1,10/28/2015 02:06:00,10/28/2015 06:11:37
CLFTEA25,ETS-2-64,5974066,10061,1146,N,24780SRUYR-G2K,6571495A,1,10/28/2015 02:06:00,10/28/2015 10:17:01
CLFTEA25,ETS-2-64,5974072,10037,1146,N,24780SRUYR-G2K,6571495A,1,10/28/2015 02:06:00,10/28/2015 14:21:51
CLFTEA25,ETS-2-64,5974065,10069,1146,N,24780SRUYR-G2K,6571495A,1,10/28/2015 02:06:00,10/28/2015 18:27:26
CLFTEA25,ETS-2-64,5974070,10069,1146,N,24780SRUYR-G2K,6571495A,1,10/28/2015 02:06:00,10/28/2015 22:33:01
CLFTEA25,ETS-2-64,5980161,10061,960,N,24780SRUYR-G2K,6571495A,1,10/28/2015 02:06:00,10/29/2015 02:38:25
CLFTEA25,ETS-2-64,5981410,10058,926,N,24780SRUYR-G2K,6571495A,1,10/28/2015 02:06:00,10/29/2015 06:43:45
CLFTEA25,ETS-2-64,5981409,10058,926,N,24780SRUYR-G2K,6571495A,1,10/28/2015 02:06:00,10/29/2015 10:49:04
